service_id,call_id,vehicle_id,service_type,service_date,resolution_days,service_cost,status
4515,7575,3385,Oil Seal Replacement,2025-10-11,7,1386,Resolved
4516,7576,3385,Tyre Replacement,2026-04-01,3,4884,Resolved
4517,7578,3386,Electrical Diagnosis,2026-03-29,1,563,Resolved
4518,7580,3386,Engine Inspection,2026-04-17,6,1849,Resolved
4519,7581,3386,Wheel Alignment,2025-07-25,3,631,In Progress
4520,7582,3387,Engine Inspection,2025-03-16,6,1278,In Progress
4521,7583,3388,Starting System Diagnosis,2024-07-15,5,2382,In Progress
4522,7586,3387,Tyre Replacement,2024-09-28,1,3354,Resolved
4523,7587,3389,Brake Repair,2025-07-17,11,2443,Resolved
4524,7591,3390,Starting System Diagnosis,2025-01-10,2,1497,Resolved
4525,7593,3390,Starting System Diagnosis,2026-04-03,2,2483,Resolved
4526,7594,3390,Chain Adjustment,2026-01-24,4,366,Open
4527,7595,3391,Starting System Diagnosis,2026-03-11,3,2146,In Progress
4528,7596,3392,Battery Replacement,2024-07-23,3,2858,Resolved
4529,7599,3393,Wheel Alignment,2025-09-03,5,647,Open
4530,7600,3393,Chain Adjustment,2025-08-25,5,735,Resolved
4531,7601,3394,Wheel Alignment,2026-06-01,3,1089,Open
4532,7602,3394,Chain Adjustment,2024-07-01,4,380,Resolved
4533,7603,3394,General Checkup,2025-08-03,1,506,Resolved
4534,7605,3394,Battery Check,2026-03-19,6,484,Resolved
4535,7606,3395,Clutch Service,2024-10-15,2,3164,Resolved
4536,7608,3396,General Checkup,2024-07-12,2,994,In Progress
4537,7609,3396,Engine Tuning,2025-06-22,5,1951,Resolved
4538,7610,3396,Tyre Replacement,2024-07-28,1,2635,Resolved
4539,7611,3396,Oil Seal Replacement,2025-02-20,5,1806,Resolved
4540,7614,3397,Battery Check,2024-09-08,3,347,Resolved
4541,7615,3397,Tyre Replacement,2026-01-28,3,4559,Resolved
4542,7617,3398,Tyre Replacement,2026-01-14,4,4878,Resolved
4543,7618,3398,Exhaust Inspection,2025-04-01,1,1624,Resolved
4544,7620,3401,Battery Replacement,2026-05-23,4,2760,Resolved
4545,7622,3401,Periodic Service,2024-07-05,2,1988,Resolved
4546,7623,3402,Brake Inspection,2024-06-25,2,446,Resolved
4547,7625,3402,Starting System Diagnosis,2024-10-16,4,1795,Resolved
4548,7628,3403,Oil Seal Replacement,2026-02-28,7,1059,In Progress
4549,7630,3403,Engine Tuning,2026-01-30,5,1471,In Progress
4550,7631,3405,Wheel Alignment,2024-06-02,5,538,Resolved
4551,7633,3406,Battery Replacement,2025-08-03,4,3970,Resolved
4552,7635,3408,Oil Seal Replacement,2025-05-15,3,2017,Resolved
4553,7636,3408,Oil Seal Replacement,2026-03-01,4,806,In Progress
4554,7638,3408,Brake Inspection,2024-08-02,1,683,Open
4555,7639,3410,Engine Inspection,2024-07-21,9,1225,Resolved
4556,7640,3410,Brake Inspection,2026-03-14,6,440,In Progress
4557,7642,3410,Oil Seal Replacement,2025-04-20,2,1105,Open
4558,7643,3410,Oil Seal Replacement,2025-11-30,5,2081,Resolved
4559,7645,3411,Starter Inspection,2024-11-01,5,1112,In Progress
4560,7646,3411,Chain Adjustment,2025-04-17,5,787,Open
4561,7647,3411,Engine Mount Inspection,2025-06-20,5,829,Resolved
4562,7650,3412,Oil Seal Replacement,2026-02-09,4,1953,In Progress
4563,7651,3412,Engine Tuning,2025-02-14,4,1664,Resolved
4564,7655,3416,Engine Mount Inspection,2026-05-24,3,777,Resolved
4565,7656,3416,Engine Mount Inspection,2025-10-21,4,1408,Resolved
4566,7657,3419,Battery Replacement,2025-04-22,2,4338,Resolved
4567,7658,3420,Brake Repair,2024-11-07,8,3537,In Progress
4568,7659,3421,Exhaust Inspection,2025-04-13,1,1073,Open
4569,7660,3421,Engine Inspection,2025-06-24,3,2400,Resolved
4570,7661,3423,Battery Check,2024-09-07,7,617,Resolved
4571,7665,3424,Periodic Service,2025-12-18,2,1768,Open
4572,7666,3424,Battery Check,2025-01-24,4,470,Open
4573,7668,3424,Engine Inspection,2025-10-10,10,2321,Resolved
4574,7670,3427,Engine Inspection,2025-09-29,11,2323,Resolved
4575,7673,3426,Battery Replacement,2025-02-26,5,3917,Resolved
4576,7674,3427,Engine Inspection,2025-05-26,5,1425,Resolved
4577,7675,3428,Tyre Replacement,2024-10-21,4,6427,Resolved
4578,7677,3428,Battery Replacement,2024-12-25,3,4173,Resolved
4579,7679,3430,Engine Inspection,2025-06-21,8,2379,Resolved
4580,7680,3429,Engine Inspection,2025-02-26,6,1528,Resolved
4581,7681,3431,Oil Seal Replacement,2024-12-31,6,1114,Open
4582,7682,3431,Starter Inspection,2026-03-09,2,1499,Resolved
4583,7683,3432,Engine Inspection,2025-10-11,14,1655,Resolved
4584,7684,3435,Battery Replacement,2024-10-18,2,3989,Open
4585,7685,3435,Wheel Alignment,2025-06-20,1,669,Resolved
4586,7686,3435,Gearbox Inspection,2024-06-11,4,2084,Resolved
4587,7688,3436,Engine Tuning,2024-11-09,5,2338,Resolved
4588,7689,3437,Battery Check,2025-08-02,4,434,Open
4589,7690,3436,Oil Seal Replacement,2025-03-25,4,2206,Resolved
4590,7693,3438,Starting System Diagnosis,2025-12-29,5,2211,Resolved
4591,7694,3439,Battery Replacement,2025-03-13,7,3849,Resolved
4592,7696,3439,Oil Seal Replacement,2024-06-19,3,1281,Resolved
4593,7697,3440,Engine Inspection,2026-03-15,10,1756,In Progress
4594,7698,3441,Clutch Service,2024-10-14,5,1965,Resolved
4595,7701,3442,Engine Mount Inspection,2026-05-17,1,1080,Resolved
4596,7702,3442,Electrical Repair,2025-04-03,4,1166,In Progress
4597,7703,3442,Brake Repair,2024-07-27,8,1910,Resolved
4598,7705,3444,Exhaust Inspection,2024-07-26,3,1469,Resolved
4599,7709,3444,Tyre Replacement,2024-09-19,2,4562,In Progress
4600,7710,3445,Fuel Line Repair,2025-01-16,8,2543,Resolved
4601,7711,3445,Oil Seal Replacement,2026-01-14,7,2435,Resolved
4602,7714,3445,General Checkup,2025-11-28,3,413,Open
4603,7718,3450,Electrical Diagnosis,2026-01-24,3,1286,Resolved
4604,7722,3451,Periodic Service,2026-03-24,2,2216,Resolved
4605,7723,3451,Battery Replacement,2025-02-11,6,4147,Resolved
4606,7729,3455,Brake Inspection,2024-09-28,3,496,Open
4607,7730,3456,Electrical Repair,2024-07-14,5,3213,Open
4608,7732,3459,Electrical Diagnosis,2025-10-23,2,1807,Open
4609,7733,3460,Engine Tuning,2025-11-04,1,2987,In Progress
4610,7736,3460,Engine Tuning,2024-10-23,5,2462,Resolved
4611,7737,3460,Electrical Diagnosis,2024-09-12,4,652,Resolved
4612,7738,3461,Wheel Alignment,2025-09-08,1,1198,Open
4613,7739,3461,Brake Inspection,2024-12-17,3,667,Resolved
4614,7740,3461,Chain Adjustment,2025-12-22,1,633,Resolved
4615,7742,3461,Periodic Service,2025-08-17,5,2588,In Progress
4616,7746,3464,Tyre Replacement,2025-12-12,3,5401,In Progress
4617,7749,3465,Battery Check,2025-06-03,2,419,Resolved
4618,7750,3466,Tyre Replacement,2025-12-04,5,4182,In Progress
4619,7752,3466,Engine Tuning,2026-04-30,4,2807,Resolved
4620,7753,3467,Battery Check,2025-12-13,3,441,Resolved
4621,7756,3468,Engine Tuning,2025-07-27,4,1210,In Progress
4622,7758,3468,Engine Tuning,2024-08-10,4,1818,Resolved
4623,7759,3468,Suspension Service,2025-05-17,3,4174,Resolved
4624,7760,3468,Exhaust Inspection,2025-11-12,1,1504,Resolved
4625,7762,3472,Battery Replacement,2025-04-15,3,2134,Resolved
4626,7763,3473,Brake Repair,2026-04-12,5,2191,Resolved
4627,7766,3474,Battery Check,2024-09-05,2,523,Resolved
4628,7768,3474,Engine Tuning,2026-02-04,3,2711,In Progress
4629,7769,3475,Engine Inspection,2026-01-22,5,1493,Resolved
4630,7770,3475,Periodic Service,2025-12-26,7,2688,In Progress
4631,7771,3475,Tyre Replacement,2025-04-25,4,3669,Resolved
4632,7772,3475,Oil Seal Replacement,2025-10-14,3,2207,Resolved
4633,7774,3476,Suspension Service,2025-11-28,1,2916,Open
4634,7775,3476,Battery Check,2024-10-20,6,339,Resolved
4635,7777,3476,Starter Inspection,2025-07-09,3,1125,Resolved
4636,7780,3477,Tyre Replacement,2024-11-20,1,3195,Resolved
4637,7782,3477,Oil Seal Replacement,2025-01-17,6,1579,Resolved
4638,7783,3478,Oil Seal Replacement,2024-07-16,5,1297,Resolved
4639,7786,3479,Fuel Line Repair,2025-11-23,13,3338,In Progress
4640,7787,3479,Suspension Service,2024-09-26,4,1961,Resolved
4641,7788,3479,Engine Inspection,2024-07-05,8,2399,In Progress
4642,7789,3481,Exhaust Inspection,2026-05-08,4,982,Resolved
4643,7790,3481,Suspension Service,2024-07-09,3,4792,Open
4644,7791,3482,Chain Adjustment,2025-08-29,1,387,In Progress
4645,7792,3482,Gearbox Inspection,2024-11-14,4,1822,Open
4646,7793,3482,Chain Adjustment,2025-02-05,4,362,Resolved
4647,7794,3482,Fuel Line Repair,2025-09-23,12,1872,Resolved
4648,7795,3484,Engine Mount Inspection,2024-12-26,3,996,In Progress
4649,7797,3484,Battery Replacement,2025-10-15,2,3782,Open
4650,7798,3483,Engine Tuning,2025-08-01,4,2772,Resolved
4651,7799,3485,Battery Check,2024-11-12,1,525,Resolved
4652,7800,3486,Battery Replacement,2026-03-14,5,2416,In Progress
4653,7801,3486,Battery Check,2024-10-28,1,537,Open
4654,7804,3487,Oil Seal Replacement,2026-04-19,6,871,Resolved
4655,7812,3492,General Checkup,2025-10-15,5,769,Resolved
4656,7814,3492,Suspension Service,2024-09-05,3,2301,Resolved
4657,7815,3493,Battery Check,2024-08-30,4,441,Resolved
4658,7816,3495,Wheel Alignment,2026-01-06,5,880,Resolved
4659,7819,3496,Oil Seal Replacement,2025-07-26,3,1222,Resolved
4660,7822,3496,Oil Seal Replacement,2025-05-25,6,1045,Resolved
4661,7823,3496,Engine Inspection,2025-10-14,11,2014,Resolved
4662,7827,3497,Tyre Replacement,2024-07-15,2,5136,Resolved
4663,7830,3498,Wheel Alignment,2026-01-17,4,1187,Resolved
4664,7831,3500,Tyre Replacement,2025-07-02,4,5261,Resolved
4665,7833,3499,Battery Check,2024-10-28,5,416,Open
4666,7834,3499,Engine Inspection,2026-05-29,8,1929,In Progress
4667,7836,3501,Oil Change,2024-09-08,4,1021,Resolved
4668,7837,3502,Electrical Diagnosis,2025-12-11,1,1277,Resolved
4669,7840,3502,Periodic Service,2025-05-19,4,1290,Resolved
4670,7841,3502,Battery Check,2025-03-17,4,325,Resolved
4671,7842,3503,Battery Replacement,2025-09-26,3,3666,Open
4672,7844,3503,Battery Check,2024-08-29,5,347,Open
4673,7847,3504,Engine Mount Inspection,2025-11-18,3,1150,Resolved
4674,7848,3504,Periodic Service,2024-12-31,5,2579,Resolved
4675,7850,3505,Tyre Replacement,2025-03-31,2,3912,Open
4676,7852,3506,Engine Inspection,2024-07-21,8,1942,Resolved
4677,7856,3508,Electrical Diagnosis,2025-05-06,1,617,Resolved
4678,7859,3510,Engine Inspection,2025-12-16,14,1999,Resolved
4679,7860,3510,Battery Check,2024-07-05,3,582,In Progress
4680,7861,3511,Clutch Service,2026-04-25,1,2473,Resolved
4681,7863,3512,Periodic Service,2025-12-18,3,2191,In Progress
4682,7864,3513,Wheel Alignment,2025-04-24,5,1104,Open
4683,7867,3516,Engine Tuning,2025-12-24,5,1529,In Progress
4684,7868,3517,General Checkup,2025-12-07,5,388,Resolved
4685,7869,3517,Wheel Alignment,2024-08-13,1,902,Resolved
4686,7870,3517,Electrical Diagnosis,2026-01-09,4,508,Open
4687,7871,3517,Brake Repair,2026-05-03,15,3871,In Progress
4688,7872,3517,Starting System Diagnosis,2025-01-13,2,1802,In Progress
4689,7875,3519,Oil Seal Replacement,2024-09-21,7,1278,Resolved
4690,7876,3518,Oil Seal Replacement,2026-02-13,5,1602,Open
4691,7878,3520,Electrical Diagnosis,2026-01-07,1,1511,Open
4692,7880,3521,Periodic Service,2024-08-04,5,1471,Resolved
4693,7881,3521,Brake Inspection,2024-10-17,6,465,Open
4694,7883,3521,Chain Adjustment,2026-03-26,4,545,Resolved
4695,7884,3521,Battery Check,2025-06-18,3,796,Resolved
4696,7885,3522,Oil Change,2024-12-30,2,1434,Open
4697,7886,3522,Battery Check,2024-10-12,3,496,Resolved
4698,7887,3522,Engine Tuning,2025-12-17,5,2410,Resolved
4699,7888,3522,Engine Inspection,2025-07-16,8,1350,Resolved
4700,7889,3523,Tyre Replacement,2025-11-29,2,3860,Resolved
4701,7890,3523,Battery Check,2026-01-15,4,444,Resolved
4702,7892,3523,Engine Inspection,2025-01-02,8,1615,Resolved
4703,7893,3523,Battery Check,2026-01-29,4,566,Open
4704,7894,3524,Oil Seal Replacement,2026-01-03,5,1026,Open
4705,7896,3527,Oil Change,2026-03-14,2,1496,Resolved
4706,7898,3527,Engine Tuning,2026-04-15,1,1120,In Progress
4707,7899,3528,Engine Inspection,2024-08-25,5,1655,Resolved
4708,7900,3530,Electrical Repair,2025-03-05,5,2341,In Progress
4709,7901,3530,Tyre Replacement,2025-01-10,2,3739,Resolved
4710,7902,3531,Tyre Replacement,2025-12-04,3,6476,Open
4711,7904,3532,Periodic Service,2025-01-07,3,1949,Resolved
4712,7905,3532,Wheel Alignment,2024-12-08,3,697,Resolved
4713,7908,3532,Engine Inspection,2025-12-23,5,1932,In Progress
4714,7909,3534,Engine Tuning,2025-06-02,1,1185,Resolved
4715,7910,3534,Electrical Diagnosis,2024-06-10,3,584,Resolved
4716,7915,3535,Tyre Replacement,2025-01-01,2,2606,Resolved
4717,7917,3537,Suspension Service,2026-04-30,2,3594,Resolved
4718,7920,3540,Engine Inspection,2025-08-05,5,1644,Resolved
4719,7921,3540,Brake Inspection,2025-05-26,4,537,Resolved
4720,7923,3541,Chain Adjustment,2026-02-27,4,483,In Progress
4721,7924,3543,Battery Check,2025-12-11,5,694,Open
4722,7925,3543,Clutch Service,2025-01-01,4,2121,Open
4723,7926,3543,Brake Inspection,2025-01-23,6,723,Resolved
4724,7927,3543,Exhaust Inspection,2026-03-03,2,854,Resolved
4725,7928,3543,Exhaust Inspection,2024-07-05,3,1006,Resolved
4726,7931,3544,Engine Tuning,2026-01-05,3,1952,In Progress
4727,7932,3544,General Checkup,2025-01-04,4,988,Open
4728,7934,3546,Clutch Service,2025-03-15,2,3439,Resolved
4729,7936,3548,Oil Change,2025-08-26,2,1222,Resolved
4730,7937,3548,Engine Tuning,2024-06-20,1,1681,Open
4731,7940,3550,Battery Check,2024-06-10,7,379,Resolved
4732,7941,3550,Engine Inspection,2024-11-02,6,2359,Resolved
4733,7942,3550,Electrical Repair,2024-10-09,3,2350,Resolved
4734,7943,3553,Wheel Alignment,2025-07-22,5,1158,Resolved
4735,7945,3554,Battery Check,2025-08-13,5,330,Open
4736,7946,3554,Battery Replacement,2025-08-16,4,3457,Open
4737,7947,3554,Tyre Replacement,2026-04-20,1,4909,Open
4738,7948,3555,Engine Mount Inspection,2025-04-06,3,1246,In Progress
4739,7949,3555,Brake Inspection,2026-02-18,5,619,Resolved
4740,7951,3556,Periodic Service,2025-06-17,5,2669,Resolved
4741,7959,3559,Engine Inspection,2026-03-29,10,1506,In Progress
4742,7960,3562,Oil Seal Replacement,2024-11-25,3,1915,Resolved
4743,7961,3562,Engine Inspection,2025-05-05,12,2497,Open
4744,7963,3561,Electrical Diagnosis,2025-03-31,3,1637,Resolved
4745,7964,3561,Starting System Diagnosis,2025-03-07,1,2417,Resolved
4746,7965,3563,Electrical Repair,2025-09-04,5,1245,Resolved
4747,7966,3563,Brake Repair,2026-05-01,11,3533,In Progress
4748,7967,3563,Suspension Service,2026-04-29,1,4077,Resolved
4749,7969,3563,Tyre Replacement,2025-10-27,5,5344,Resolved
4750,7970,3565,Wheel Alignment,2024-08-10,7,770,Resolved
4751,7972,3565,Wheel Alignment,2025-07-31,5,577,Resolved
4752,7973,3565,Tyre Replacement,2026-01-22,2,3304,Resolved
4753,7974,3565,Electrical Repair,2025-11-08,1,3141,Resolved
4754,7975,3566,Brake Inspection,2024-10-08,6,742,Resolved
4755,7976,3566,Exhaust Inspection,2025-05-10,3,1246,Resolved
4756,7978,3566,Starting System Diagnosis,2026-05-06,1,2013,In Progress
4757,7979,3567,Suspension Service,2025-03-24,3,3408,In Progress
4758,7980,3568,Battery Replacement,2025-01-24,7,4123,Open
4759,7981,3568,Periodic Service,2025-09-13,3,2914,In Progress
4760,7983,3568,Brake Inspection,2025-07-11,6,882,In Progress
4761,7984,3568,Electrical Repair,2026-04-21,4,3020,In Progress
4762,7985,3569,Battery Check,2024-11-16,3,475,Resolved
4763,7986,3569,Suspension Service,2025-10-05,1,3107,Resolved
4764,7987,3569,Suspension Service,2025-01-24,5,2923,Resolved
4765,7988,3569,Gearbox Inspection,2024-08-11,3,1656,Resolved
4766,7991,3570,Electrical Repair,2025-07-27,1,1866,Open
4767,7992,3570,Brake Inspection,2025-01-16,3,511,Open
4768,7995,3571,Electrical Repair,2024-06-07,2,1716,Resolved
4769,7998,3574,Oil Seal Replacement,2025-01-31,4,2457,In Progress
4770,8000,3575,Tyre Replacement,2025-03-07,4,2773,In Progress
4771,8001,3576,Wheel Alignment,2025-08-19,4,649,Resolved
4772,8002,3576,Engine Inspection,2025-06-11,4,1757,Resolved
4773,8003,3576,Battery Replacement,2026-01-21,4,4213,Resolved
4774,8005,3577,Battery Replacement,2025-03-15,2,2092,Open
4775,8006,3578,Clutch Service,2025-05-16,5,3609,Resolved
4776,8007,3578,Engine Inspection,2024-10-20,15,2443,Resolved
4777,8008,3578,Brake Repair,2026-05-25,7,2858,Open
4778,8009,3578,General Checkup,2024-08-04,3,845,Resolved
4779,8011,3582,Tyre Replacement,2026-04-20,4,3871,Open
4780,8012,3581,Engine Inspection,2024-06-16,14,2054,Resolved
4781,8013,3582,Oil Seal Replacement,2024-12-21,6,1766,Resolved
4782,8014,3582,Battery Check,2025-03-19,1,671,Resolved
4783,8015,3583,Oil Seal Replacement,2025-02-28,3,2120,Resolved
4784,8016,3583,Periodic Service,2026-02-28,4,1328,Resolved
4785,8017,3586,Starter Inspection,2024-09-09,2,566,Resolved
4786,8018,3586,General Checkup,2025-10-15,3,595,Open
4787,8019,3587,Oil Seal Replacement,2025-10-04,2,1571,Open
4788,8024,3590,Brake Inspection,2025-11-29,7,916,Open
4789,8025,3591,Engine Tuning,2026-01-02,1,1317,Resolved
4790,8031,3593,Battery Check,2024-12-03,2,346,In Progress
4791,8033,3593,Fuel Line Repair,2026-01-01,6,2622,Open
4792,8036,3594,Oil Seal Replacement,2025-02-18,7,1843,Open
4793,8037,3596,Engine Inspection,2024-11-13,8,1869,In Progress
4794,8043,3598,Wheel Alignment,2026-02-04,1,942,Resolved
4795,8044,3599,Oil Seal Replacement,2025-12-06,4,1813,Open
4796,8045,3601,Clutch Service,2024-07-03,5,4413,In Progress
4797,8047,3602,Wheel Alignment,2024-11-05,1,903,In Progress
4798,8048,3602,Fuel Line Repair,2025-11-09,5,2153,Resolved
4799,8049,3602,Battery Check,2026-04-23,1,422,Resolved
4800,8051,3604,Brake Repair,2025-06-27,6,2783,Open
4801,8053,3607,Oil Seal Replacement,2025-06-12,2,2142,In Progress
4802,8054,3607,Wheel Alignment,2025-05-06,5,777,In Progress
4803,8055,3607,Engine Mount Inspection,2024-11-16,4,1246,Resolved
4804,8057,3608,Engine Inspection,2025-04-21,2,2144,Open
4805,8058,3608,Battery Check,2025-07-16,1,354,Open
4806,8060,3608,Tyre Replacement,2024-12-30,1,3844,Resolved
4807,8061,3608,Wheel Alignment,2025-12-03,2,1000,Resolved
4808,8062,3609,General Checkup,2024-10-12,5,853,Resolved
4809,8063,3610,Wheel Alignment,2026-03-28,2,926,Resolved
4810,8069,3614,Battery Check,2026-02-08,2,772,Open
4811,8071,3615,Battery Replacement,2024-07-11,2,3311,In Progress
4812,8073,3616,Tyre Replacement,2024-09-05,1,6290,Open
4813,8074,3616,Gearbox Inspection,2026-04-15,5,3463,Resolved
4814,8075,3616,Brake Inspection,2024-10-08,3,533,Resolved
4815,8076,3617,Battery Check,2026-02-05,2,623,Resolved
4816,8078,3618,Starter Inspection,2024-10-16,2,1419,Resolved
4817,8080,3619,Periodic Service,2025-03-15,5,1230,Open
4818,8081,3619,Chain Adjustment,2025-10-24,2,707,In Progress
4819,8082,3619,Engine Mount Inspection,2026-05-21,5,1484,Resolved
4820,8084,3619,Starting System Diagnosis,2024-08-04,2,921,Resolved
4821,8085,3620,Wheel Alignment,2025-02-24,2,760,Open
4822,8086,3621,Electrical Diagnosis,2025-09-13,1,1288,Resolved
4823,8087,3621,Oil Change,2026-03-26,3,664,Resolved
4824,8089,3624,Periodic Service,2025-09-27,5,2495,Resolved
4825,8090,3625,Engine Mount Inspection,2024-10-21,2,1254,Resolved
4826,8093,3625,Engine Inspection,2025-05-21,13,2244,Resolved
4827,8095,3626,General Checkup,2024-12-27,5,551,Open
4828,8097,3627,Battery Check,2025-12-14,3,336,Resolved
4829,8099,3628,Tyre Replacement,2025-08-07,1,5356,Resolved
4830,8102,3629,Oil Seal Replacement,2025-09-21,5,1004,In Progress
4831,8103,3632,Battery Replacement,2025-09-13,2,4121,Resolved
4832,8104,3632,Battery Check,2024-10-14,1,687,Resolved
4833,8105,3632,Engine Tuning,2024-10-23,4,1160,Resolved
4834,8106,3633,Gearbox Inspection,2024-07-17,5,3214,In Progress
4835,8108,3634,Oil Seal Replacement,2025-04-15,6,1985,Resolved
4836,8109,3634,Wheel Alignment,2024-11-29,6,709,Resolved
4837,8110,3635,Engine Tuning,2024-10-07,2,2581,Open
4838,8114,3637,Brake Inspection,2024-06-13,3,669,Resolved
4839,8115,3639,Engine Tuning,2025-03-04,5,2560,Resolved
4840,8116,3639,Battery Check,2024-12-10,1,760,Resolved
4841,8118,3639,Oil Change,2026-02-23,5,719,Resolved
4842,8119,3640,Chain Adjustment,2025-05-29,2,721,Resolved
4843,8120,3640,Brake Repair,2025-01-14,13,3426,Resolved
4844,8121,3640,Electrical Repair,2025-04-30,1,2995,Resolved
4845,8124,3641,Engine Tuning,2024-06-23,2,1202,In Progress
4846,8125,3641,Battery Check,2025-04-07,1,628,Resolved
4847,8126,3643,Engine Tuning,2026-04-13,3,1160,Resolved
4848,8127,3642,Battery Replacement,2024-06-07,6,2467,Resolved
4849,8128,3642,Tyre Replacement,2026-04-16,1,3264,Resolved
4850,8129,3642,Engine Inspection,2025-05-08,5,2223,Resolved
4851,8130,3642,Battery Check,2025-02-17,3,703,Open
4852,8131,3644,Battery Check,2025-03-02,1,422,Resolved
4853,8134,3644,Battery Check,2024-11-21,2,387,Resolved
4854,8136,3645,Oil Change,2026-05-02,4,913,Resolved
4855,8138,3645,Oil Seal Replacement,2025-05-13,4,1905,Resolved
4856,8140,3646,Tyre Replacement,2026-05-02,3,6052,Open
4857,8142,3648,Engine Inspection,2024-11-22,11,1337,Resolved
4858,8143,3648,Engine Inspection,2026-01-12,9,1462,Resolved
4859,8145,3648,Wheel Alignment,2024-11-08,1,598,Resolved
4860,8146,3648,Chain Adjustment,2025-08-10,2,551,Resolved
4861,8147,3651,Tyre Replacement,2024-11-28,4,3531,Resolved
4862,8148,3650,Wheel Alignment,2025-12-24,4,634,Open
4863,8150,3651,Battery Replacement,2025-03-19,3,3723,Resolved
4864,8151,3651,Engine Tuning,2026-03-16,4,1908,Resolved
