survey_id,service_id,customer_rating,will_return,recommend_service,feedback
4234,4234,1,No,No,Poor service experience.
4235,4235,3,No,No,Issue eventually resolved.
4236,4236,5,Yes,Yes,Issue resolved quickly and professionally.
4237,4237,3,No,No,Service was acceptable.
4238,4238,3,No,No,Issue eventually resolved.
4239,4239,5,Yes,Yes,Very satisfied with the service provided.
4240,4240,5,Yes,Yes,Issue resolved quickly and professionally.
4241,4241,4,Yes,Yes,Issue resolved satisfactorily.
4242,4242,5,Yes,Yes,Issue resolved quickly and professionally.
4243,4243,2,No,No,Service experience was below expectations.
4244,4244,5,Yes,Yes,Very satisfied with the service provided.
4245,4245,4,Yes,Yes,Good experience with the service center.
4246,4246,3,No,No,Issue eventually resolved.
4247,4247,1,No,No,Poor service experience.
4248,4248,5,Yes,Yes,Staff were helpful and courteous.
4249,4249,5,Yes,Yes,Excellent service experience.
4250,4250,4,Yes,Yes,Reasonably happy with the service.
4251,4251,3,No,No,Could have been handled better.
4252,4252,5,Yes,Yes,Very satisfied with the service provided.
4253,4253,2,No,No,Resolution took longer than expected.
4254,4254,3,No,No,Could have been handled better.
4255,4255,1,No,No,Very dissatisfied with the service.
4256,4256,4,Yes,Yes,Reasonably happy with the service.
4257,4257,1,No,No,Very dissatisfied with the service.
4258,4258,4,Yes,Yes,Service was good overall.
4259,4259,5,Yes,Yes,Staff were helpful and courteous.
4260,4260,5,Yes,Yes,Staff were helpful and courteous.
4261,4261,4,Yes,Yes,Good experience with the service center.
4262,4262,4,Yes,Yes,Issue resolved satisfactorily.
4263,4263,3,No,No,Average service experience.
4264,4264,4,Yes,Yes,Good experience with the service center.
4265,4265,4,Yes,Yes,Issue resolved satisfactorily.
4266,4266,1,No,No,Poor service experience.
4267,4267,5,Yes,Yes,Issue resolved quickly and professionally.
4268,4268,2,No,No,Resolution took longer than expected.
4269,4269,2,No,No,Not fully satisfied with the service.
4270,4270,3,No,No,Service was acceptable.
4271,4271,4,Yes,Yes,Issue resolved satisfactorily.
4272,4272,1,No,No,Would not recommend this service center.
4273,4273,3,No,No,Could have been handled better.
4274,4274,4,Yes,Yes,Issue resolved satisfactorily.
4275,4275,5,Yes,Yes,Excellent service experience.
4276,4276,3,No,No,Service was acceptable.
4277,4277,5,Yes,Yes,Issue resolved quickly and professionally.
4278,4278,3,No,No,Service was acceptable.
4279,4279,3,No,No,Could have been handled better.
4280,4280,5,Yes,Yes,Very satisfied with the service provided.
4281,4281,4,Yes,Yes,Good experience with the service center.
4282,4282,4,Yes,Yes,Service was good overall.
4283,4283,4,Yes,Yes,Service was good overall.
4284,4284,2,No,No,Resolution took longer than expected.
4285,4285,5,Yes,Yes,Issue resolved quickly and professionally.
4286,4286,5,Yes,Yes,Staff were helpful and courteous.
4287,4287,4,Yes,Yes,Reasonably happy with the service.
4288,4288,4,Yes,Yes,Issue resolved satisfactorily.
4289,4289,4,Yes,Yes,Good experience with the service center.
4290,4290,5,Yes,Yes,Issue resolved quickly and professionally.
4291,4291,4,Yes,Yes,Good experience with the service center.
4292,4292,4,Yes,Yes,Service was good overall.
4293,4293,4,Yes,Yes,Service was good overall.
4294,4294,5,Yes,Yes,Excellent service experience.
4295,4295,4,Yes,Yes,Good experience with the service center.
4296,4296,5,Yes,Yes,Issue resolved quickly and professionally.
4297,4297,5,Yes,Yes,Staff were helpful and courteous.
4298,4298,1,No,No,Very dissatisfied with the service.
4299,4299,5,Yes,Yes,Very satisfied with the service provided.
4300,4300,4,Yes,Yes,Good experience with the service center.
4301,4301,2,No,No,Communication could be improved.
4302,4302,4,Yes,Yes,Reasonably happy with the service.
4303,4303,1,No,No,Poor service experience.
4304,4304,5,Yes,Yes,Staff were helpful and courteous.
4305,4305,4,Yes,Yes,Service was good overall.
4306,4306,1,No,No,Very dissatisfied with the service.
4307,4307,3,No,No,Average service experience.
4308,4308,3,No,No,Service was acceptable.
4309,4309,3,No,No,Issue eventually resolved.
4310,4310,1,No,No,Very dissatisfied with the service.
4311,4311,5,Yes,Yes,Excellent service experience.
4312,4312,1,No,No,Would not recommend this service center.
4313,4313,4,Yes,Yes,Issue resolved satisfactorily.
4314,4314,3,No,No,Issue eventually resolved.
4315,4315,5,Yes,Yes,Excellent service experience.
4316,4316,4,Yes,Yes,Service was good overall.
4317,4317,3,No,No,Service was acceptable.
4318,4318,4,Yes,Yes,Reasonably happy with the service.
4319,4319,4,Yes,Yes,Issue resolved satisfactorily.
4320,4320,4,Yes,Yes,Issue resolved satisfactorily.
4321,4321,3,No,No,Average service experience.
4322,4322,4,Yes,Yes,Service was good overall.
4323,4323,2,No,No,Resolution took longer than expected.
4324,4324,2,No,No,Resolution took longer than expected.
4325,4325,3,No,No,Service was acceptable.
4326,4326,5,Yes,Yes,Staff were helpful and courteous.
4327,4327,4,Yes,Yes,Service was good overall.
4328,4328,3,No,No,Could have been handled better.
4329,4329,4,Yes,Yes,Reasonably happy with the service.
4330,4330,5,Yes,Yes,Very satisfied with the service provided.
4331,4331,4,Yes,Yes,Reasonably happy with the service.
4332,4332,1,No,No,Would not recommend this service center.
4333,4333,1,No,No,Very dissatisfied with the service.
4334,4334,3,No,No,Service was acceptable.
4335,4335,4,Yes,Yes,Service was good overall.
4336,4336,3,No,No,Could have been handled better.
4337,4337,3,No,No,Issue eventually resolved.
4338,4338,2,No,No,Resolution took longer than expected.
4339,4339,4,Yes,Yes,Issue resolved satisfactorily.
4340,4340,4,Yes,Yes,Good experience with the service center.
4341,4341,2,No,No,Service experience was below expectations.
4342,4342,5,Yes,Yes,Issue resolved quickly and professionally.
4343,4343,1,No,No,Would not recommend this service center.
4344,4344,4,Yes,Yes,Reasonably happy with the service.
4345,4345,4,Yes,Yes,Good experience with the service center.
4346,4346,1,No,No,Poor service experience.
4347,4347,3,No,No,Could have been handled better.
4348,4348,4,Yes,Yes,Good experience with the service center.
4349,4349,3,No,No,Could have been handled better.
4350,4350,1,No,No,Would not recommend this service center.
4351,4351,4,Yes,Yes,Reasonably happy with the service.
4352,4352,4,Yes,Yes,Good experience with the service center.
4353,4353,4,Yes,Yes,Service was good overall.
4354,4354,5,Yes,Yes,Staff were helpful and courteous.
4355,4355,5,Yes,Yes,Issue resolved quickly and professionally.
4356,4356,1,No,No,Poor service experience.
4357,4357,5,Yes,Yes,Issue resolved quickly and professionally.
4358,4358,4,Yes,Yes,Service was good overall.
4359,4359,5,Yes,Yes,Issue resolved quickly and professionally.
4360,4360,5,Yes,Yes,Excellent service experience.
4361,4361,1,No,No,Would not recommend this service center.
4362,4362,1,No,No,Issue still not resolved.
4363,4363,3,No,No,Issue eventually resolved.
4364,4364,2,No,No,Resolution took longer than expected.
4365,4365,1,No,No,Issue still not resolved.
4366,4366,1,No,No,Poor service experience.
4367,4367,3,No,No,Issue eventually resolved.
4368,4368,5,Yes,Yes,Issue resolved quickly and professionally.
4369,4369,5,Yes,Yes,Staff were helpful and courteous.
4370,4370,3,No,No,Service was acceptable.
4371,4371,4,Yes,Yes,Good experience with the service center.
4372,4372,3,No,No,Could have been handled better.
4373,4373,4,Yes,Yes,Good experience with the service center.
4374,4374,3,No,No,Average service experience.
4375,4375,4,Yes,Yes,Service was good overall.
4376,4376,2,No,No,Not fully satisfied with the service.
4377,4377,2,No,No,Not fully satisfied with the service.
4378,4378,1,No,No,Would not recommend this service center.
4379,4379,4,Yes,Yes,Issue resolved satisfactorily.
4380,4380,4,Yes,Yes,Issue resolved satisfactorily.
4381,4381,4,Yes,Yes,Good experience with the service center.
4382,4382,5,Yes,Yes,Very satisfied with the service provided.
4383,4383,5,Yes,Yes,Staff were helpful and courteous.
4384,4384,4,Yes,Yes,Service was good overall.
4385,4385,4,Yes,Yes,Issue resolved satisfactorily.
4386,4386,5,Yes,Yes,Issue resolved quickly and professionally.
4387,4387,3,No,No,Issue eventually resolved.
4388,4388,3,No,No,Average service experience.
4389,4389,2,No,No,Not fully satisfied with the service.
4390,4390,3,No,No,Average service experience.
4391,4391,3,No,No,Could have been handled better.
4392,4392,3,No,No,Average service experience.
4393,4393,1,No,No,Would not recommend this service center.
4394,4394,4,Yes,Yes,Issue resolved satisfactorily.
4395,4395,4,Yes,Yes,Service was good overall.
4396,4396,5,Yes,Yes,Excellent service experience.
4397,4397,5,Yes,Yes,Very satisfied with the service provided.
4398,4398,3,No,No,Could have been handled better.
4399,4399,1,No,No,Would not recommend this service center.
4400,4400,4,Yes,Yes,Issue resolved satisfactorily.
4401,4401,4,Yes,Yes,Issue resolved satisfactorily.
4402,4402,2,No,No,Communication could be improved.
4403,4403,2,No,No,Resolution took longer than expected.
4404,4404,5,Yes,Yes,Issue resolved quickly and professionally.
4405,4405,5,Yes,Yes,Issue resolved quickly and professionally.
4406,4406,4,Yes,Yes,Good experience with the service center.
4407,4407,3,No,No,Service was acceptable.
4408,4408,5,Yes,Yes,Very satisfied with the service provided.
4409,4409,3,No,No,Could have been handled better.
4410,4410,3,No,No,Average service experience.
4411,4411,2,No,No,Communication could be improved.
4412,4412,5,Yes,Yes,Issue resolved quickly and professionally.
4413,4413,3,No,No,Average service experience.
4414,4414,4,Yes,Yes,Reasonably happy with the service.
4415,4415,2,No,No,Not fully satisfied with the service.
4416,4416,5,Yes,Yes,Issue resolved quickly and professionally.
4417,4417,5,Yes,Yes,Very satisfied with the service provided.
4418,4418,1,No,No,Poor service experience.
4419,4419,1,No,No,Issue still not resolved.
4420,4420,3,No,No,Issue eventually resolved.
4421,4421,1,No,No,Issue still not resolved.
4422,4422,4,Yes,Yes,Issue resolved satisfactorily.
4423,4423,4,Yes,Yes,Good experience with the service center.
4424,4424,4,Yes,Yes,Reasonably happy with the service.
4425,4425,2,No,No,Communication could be improved.
4426,4426,4,Yes,Yes,Issue resolved satisfactorily.
4427,4427,5,Yes,Yes,Excellent service experience.
4428,4428,3,No,No,Service was acceptable.
4429,4429,4,Yes,Yes,Service was good overall.
4430,4430,4,Yes,Yes,Reasonably happy with the service.
4431,4431,2,No,No,Communication could be improved.
4432,4432,5,Yes,Yes,Excellent service experience.
4433,4433,3,No,No,Average service experience.
4434,4434,3,No,No,Average service experience.
4435,4435,5,Yes,Yes,Issue resolved quickly and professionally.
4436,4436,5,Yes,Yes,Very satisfied with the service provided.
4437,4437,5,Yes,Yes,Very satisfied with the service provided.
4438,4438,4,Yes,Yes,Issue resolved satisfactorily.
4439,4439,5,Yes,Yes,Issue resolved quickly and professionally.
4440,4440,3,No,No,Service was acceptable.
4441,4441,1,No,No,Poor service experience.
4442,4442,5,Yes,Yes,Excellent service experience.
4443,4443,4,Yes,Yes,Reasonably happy with the service.
4444,4444,1,No,No,Very dissatisfied with the service.
4445,4445,5,Yes,Yes,Staff were helpful and courteous.
4446,4446,1,No,No,Very dissatisfied with the service.
4447,4447,5,Yes,Yes,Excellent service experience.
4448,4448,4,Yes,Yes,Reasonably happy with the service.
4449,4449,3,No,No,Average service experience.
4450,4450,4,Yes,Yes,Service was good overall.
4451,4451,4,Yes,Yes,Reasonably happy with the service.
4452,4452,5,Yes,Yes,Very satisfied with the service provided.
4453,4453,5,Yes,Yes,Excellent service experience.
4454,4454,3,No,No,Average service experience.
4455,4455,1,No,No,Poor service experience.
4456,4456,5,Yes,Yes,Excellent service experience.
4457,4457,4,Yes,Yes,Good experience with the service center.
4458,4458,4,Yes,Yes,Issue resolved satisfactorily.
4459,4459,4,Yes,Yes,Good experience with the service center.
4460,4460,3,No,No,Issue eventually resolved.
4461,4461,3,No,No,Average service experience.
4462,4462,4,Yes,Yes,Service was good overall.
4463,4463,2,No,No,Not fully satisfied with the service.
4464,4464,1,No,No,Issue still not resolved.
4465,4465,4,Yes,Yes,Issue resolved satisfactorily.
4466,4466,2,No,No,Communication could be improved.
4467,4467,2,No,No,Service experience was below expectations.
4468,4468,4,Yes,Yes,Reasonably happy with the service.
4469,4469,5,Yes,Yes,Staff were helpful and courteous.
4470,4470,1,No,No,Very dissatisfied with the service.
4471,4471,5,Yes,Yes,Very satisfied with the service provided.
4472,4472,4,Yes,Yes,Service was good overall.
4473,4473,4,Yes,Yes,Issue resolved satisfactorily.
4474,4474,3,No,No,Issue eventually resolved.
4475,4475,1,No,No,Very dissatisfied with the service.
4476,4476,3,No,No,Issue eventually resolved.
4477,4477,4,Yes,Yes,Reasonably happy with the service.
4478,4478,4,Yes,Yes,Issue resolved satisfactorily.
4479,4479,3,No,No,Issue eventually resolved.
4480,4480,3,No,No,Could have been handled better.
4481,4481,4,Yes,Yes,Service was good overall.
4482,4482,1,No,No,Issue still not resolved.
4483,4483,5,Yes,Yes,Very satisfied with the service provided.
4484,4484,3,No,No,Could have been handled better.
4485,4485,4,Yes,Yes,Issue resolved satisfactorily.
4486,4486,5,Yes,Yes,Issue resolved quickly and professionally.
4487,4487,3,No,No,Service was acceptable.
4488,4488,3,No,No,Could have been handled better.
4489,4489,3,No,No,Average service experience.
4490,4490,5,Yes,Yes,Staff were helpful and courteous.
4491,4491,4,Yes,Yes,Service was good overall.
4492,4492,1,No,No,Issue still not resolved.
4493,4493,3,No,No,Service was acceptable.
4494,4494,5,Yes,Yes,Staff were helpful and courteous.
4495,4495,1,No,No,Issue still not resolved.
4496,4496,1,No,No,Very dissatisfied with the service.
4497,4497,3,No,No,Average service experience.
4498,4498,1,No,No,Poor service experience.
4499,4499,4,Yes,Yes,Service was good overall.
4500,4500,2,No,No,Communication could be improved.
4501,4501,3,No,No,Average service experience.
4502,4502,4,Yes,Yes,Good experience with the service center.
4503,4503,2,No,No,Communication could be improved.
4504,4504,1,No,No,Very dissatisfied with the service.
4505,4505,3,No,No,Could have been handled better.
4506,4506,3,No,No,Average service experience.
4507,4507,3,No,No,Service was acceptable.
4508,4508,5,Yes,Yes,Excellent service experience.
4509,4509,1,No,No,Very dissatisfied with the service.
4510,4510,5,Yes,Yes,Very satisfied with the service provided.
4511,4511,5,Yes,Yes,Issue resolved quickly and professionally.
4512,4512,5,Yes,Yes,Very satisfied with the service provided.
4513,4513,5,Yes,Yes,Excellent service experience.
4514,4514,1,No,No,Poor service experience.
4515,4515,4,Yes,Yes,Reasonably happy with the service.
4516,4516,5,Yes,Yes,Staff were helpful and courteous.
4517,4517,4,Yes,Yes,Service was good overall.
4518,4518,3,No,No,Average service experience.
4519,4519,2,No,No,Service experience was below expectations.
4520,4520,3,No,No,Service was acceptable.
4521,4521,3,No,No,Could have been handled better.
4522,4522,5,Yes,Yes,Staff were helpful and courteous.
4523,4523,2,No,No,Service experience was below expectations.
4524,4524,4,Yes,Yes,Service was good overall.
4525,4525,4,Yes,Yes,Reasonably happy with the service.
4526,4526,1,No,No,Poor service experience.
4527,4527,3,No,No,Could have been handled better.
4528,4528,5,Yes,Yes,Very satisfied with the service provided.
4529,4529,1,No,No,Would not recommend this service center.
4530,4530,5,Yes,Yes,Excellent service experience.
4531,4531,1,No,No,Issue still not resolved.
4532,4532,5,Yes,Yes,Excellent service experience.
4533,4533,5,Yes,Yes,Excellent service experience.
4534,4534,5,Yes,Yes,Staff were helpful and courteous.
4535,4535,4,Yes,Yes,Issue resolved satisfactorily.
4536,4536,3,No,No,Issue eventually resolved.
4537,4537,5,Yes,Yes,Issue resolved quickly and professionally.
